from,to,count
AIGBR638,AIGBR455,0
AIGBR638,AIGBR689,0
AIGBR638,AIGBR829,0
AIGBR638,AIGBR1767,0
AIGBR638,AIGBR1851,0
AIGBR638,AIGBR1142,0
AIGBR638,AIGBR1208,0
AIGBR638,AIGBR1360,0
AIGBR638,AIGBR941,0
AIGBR638,AIGBR2231,0
AIGBR638,AIGBR1541,0
AIGBR638,AIGBR1445,0
AIGBR638,AIGBR1808,0
AIGBR638,AIGBR1231,0
AIGBR638,AIGBR590,0
AIGBR638,AIGBR506,0
AIGBR638,AIGBR1074,0
AIGBR638,AIGBR1719,0
AIGBR638,AIGBR421,0
AIGBR638,AIGBR1598,0
AIGBR638,AIGBR1743,0
AIGBR638,AIGBR1107,4
AIGBR638,AIGBR1777,0
AIGBR638,AIGBR859,0
AIGBR638,AIGBR2165,0
AIGBR638,AIGBR2213,0
AIGBR638,AIGBR1747,0
AIGBR638,AIGBR1980,0
AIGBR638,AIGBR40,0
AIGBR638,AIGBR1710,0
AIGBR638,AIGBR1197,0
AIGBR638,AIGBR1770,0
AIGBR638,AIGBR425,0
AIGBR638,AIGBR448,0
AIGBR638,AIGBR158,0
AIGBR638,AIGBR1659,0
AIGBR638,AIGBR2049,0
AIGBR638,AIGBR1887,0
AIGBR638,AIGBR2240,0
AIGBR638,AIGBR1161,0
AIGBR638,AIGBR1953,0
AIGBR638,AIGBR491,0
AIGBR638,AIGBR1053,0
AIGBR321,AIGBR461,0
AIGBR321,AIGBR608,0
AIGBR321,AIGBR659,0
AIGBR321,AIGBR1713,0
AIGBR321,AIGBR171,0
AIGBR321,AIGBR1195,0
AIGBR321,AIGBR638,0
AIGBR321,AIGBR321,0
AIGBR321,AIGBR674,0
AIGBR321,AIGBR2243,3
AIGBR321,AIGBR2007,1
AIGBR321,AIGBR2113,0
AIGBR321,AIGBR320,230
AIGBR321,AIGBR465,0
AIGBR321,AIGBR1063,0
AIGBR321,AIGBR1281,0
AIGBR321,AIGBR371,0
AIGBR321,AIGBR2095,0
AIGBR321,AIGBR1194,0
AIGBR321,AIGBR646,0
AIGBR321,AIGBR1548,0
AIGBR321,AIGBR1147,0
AIGBR321,AIGBR2029,0
AIGBR321,AIGBR218,0
AIGBR321,AIGBR1043,0
AIGBR321,AIGBR981,0
AIGBR321,AIGBR908,0
AIGBR321,AIGBR1042,0
AIGBR321,AIGBR1969,0
AIGBR321,AIGBR272,0
AIGBR321,AIGBR1102,0
AIGBR321,AIGBR390,0
AIGBR321,AIGBR548,0
AIGBR321,AIGBR133,0
AIGBR321,AIGBR43,0
AIGBR321,AIGBR1104,0
AIGBR321,AIGBR1085,0
AIGBR321,AIGBR939,0
AIGBR321,AIGBR1398,0
AIGBR321,AIGBR439,0
AIGBR321,AIGBR184,0
AIGBR321,AIGBR324,0
AIGBR321,AIGBR1439,0
AIGBR321,AIGBR1676,0
AIGBR321,AIGBR492,0
AIGBR321,AIGBR2116,0
AIGBR321,AIGBR2004,0
AIGBR321,AIGBR1655,0
AIGBR321,AIGBR805,0
AIGBR321,AIGBR2074,0
AIGBR321,AIGBR1978,0
AIGBR321,AIGBR593,0
AIGBR321,AIGBR1895,0
AIGBR321,AIGBR185,0
AIGBR321,AIGBR1113,0
AIGBR321,AIGBR1514,0
AIGBR321,AIGBR708,0
AIGBR321,AIGBR36,0
AIGBR321,AIGBR1146,0
AIGBR321,AIGBR1989,0
AIGBR321,AIGBR2021,0
AIGBR321,AIGBR799,0
AIGBR321,AIGBR1765,0
AIGBR321,AIGBR2032,0
AIGBR321,AIGBR1252,0
AIGBR321,AIGBR1059,0
AIGBR321,AIGBR2025,0
AIGBR321,AIGBR1179,0
AIGBR321,AIGBR2242,0
AIGBR321,AIGBR1924,130
AIGBR321,AIGBR2121,0
AIGBR321,AIGBR1449,0
AIGBR321,AIGBR1501,0
AIGBR321,AIGBR1938,0
AIGBR321,AIGBR1060,0
AIGBR321,AIGBR1005,0
AIGBR321,AIGBR1407,0
AIGBR321,AIGBR46,0
AIGBR321,AIGBR909,0
AIGBR321,AIGBR889,0
AIGBR321,AIGBR1383,0
AIGBR321,AIGBR455,0
AIGBR321,AIGBR689,0
AIGBR321,AIGBR829,0
AIGBR321,AIGBR1767,0
AIGBR321,AIGBR1851,0
AIGBR321,AIGBR1142,0
AIGBR321,AIGBR1208,0
AIGBR321,AIGBR1360,0
AIGBR321,AIGBR941,0
AIGBR321,AIGBR2231,0
AIGBR321,AIGBR1541,0
AIGBR321,AIGBR1445,0
AIGBR321,AIGBR1808,1
AIGBR321,AIGBR1231,0
AIGBR321,AIGBR590,0
AIGBR321,AIGBR506,0
AIGBR321,AIGBR1074,0
AIGBR321,AIGBR1719,0
AIGBR321,AIGBR421,0
AIGBR321,AIGBR1598,0
AIGBR321,AIGBR1743,4
AIGBR321,AIGBR1107,0
AIGBR321,AIGBR1777,0
AIGBR321,AIGBR859,0
AIGBR321,AIGBR2165,0
AIGBR321,AIGBR2213,0
AIGBR321,AIGBR1747,0
AIGBR321,AIGBR1980,0
AIGBR321,AIGBR40,0
AIGBR321,AIGBR1710,0
AIGBR321,AIGBR1197,0
AIGBR321,AIGBR1770,0
AIGBR321,AIGBR425,0
AIGBR321,AIGBR448,0
AIGBR321,AIGBR158,0
AIGBR321,AIGBR1659,0
AIGBR321,AIGBR2049,7
AIGBR321,AIGBR1887,1
AIGBR321,AIGBR2240,0
AIGBR321,AIGBR1161,88
AIGBR321,AIGBR1953,0
AIGBR321,AIGBR491,0
AIGBR321,AIGBR1053,0
AIGBR674,AIGBR461,0
AIGBR674,AIGBR608,0
AIGBR674,AIGBR659,0
AIGBR674,AIGBR1713,0
AIGBR674,AIGBR171,0
AIGBR674,AIGBR1195,0
AIGBR674,AIGBR638,0
AIGBR674,AIGBR321,0
AIGBR674,AIGBR674,229
AIGBR674,AIGBR2243,0
AIGBR674,AIGBR2007,0
AIGBR674,AIGBR2113,0
AIGBR674,AIGBR320,0
AIGBR674,AIGBR465,73
AIGBR674,AIGBR1063,0
AIGBR674,AIGBR1281,0
AIGBR674,AIGBR371,95
AIGBR674,AIGBR2095,0
AIGBR674,AIGBR1194,0
AIGBR674,AIGBR646,0
AIGBR674,AIGBR1548,0
AIGBR674,AIGBR1147,0
AIGBR674,AIGBR2029,0
AIGBR674,AIGBR218,0
AIGBR674,AIGBR1043,0
AIGBR674,AIGBR981,0
AIGBR674,AIGBR908,0
AIGBR674,AIGBR1042,0
AIGBR674,AIGBR1969,0
AIGBR674,AIGBR272,0
AIGBR674,AIGBR1102,0
AIGBR674,AIGBR390,0
AIGBR674,AIGBR548,0
AIGBR674,AIGBR133,0
AIGBR674,AIGBR43,0
AIGBR674,AIGBR1104,0
AIGBR674,AIGBR1085,0
AIGBR674,AIGBR939,0
AIGBR674,AIGBR1398,0
AIGBR674,AIGBR439,0
AIGBR674,AIGBR184,0
AIGBR674,AIGBR324,0
AIGBR674,AIGBR1439,230
AIGBR674,AIGBR1676,0
AIGBR674,AIGBR492,0
AIGBR674,AIGBR2116,0
AIGBR674,AIGBR2004,0
AIGBR674,AIGBR1655,0
AIGBR674,AIGBR805,0
AIGBR674,AIGBR2074,0
AIGBR674,AIGBR1978,0
AIGBR674,AIGBR593,0
AIGBR674,AIGBR1895,0
AIGBR674,AIGBR185,111
AIGBR674,AIGBR1113,0
AIGBR674,AIGBR1514,0
AIGBR674,AIGBR708,0
AIGBR674,AIGBR36,0
AIGBR674,AIGBR1146,0
AIGBR674,AIGBR1989,0
AIGBR674,AIGBR2021,0
AIGBR674,AIGBR799,0
AIGBR674,AIGBR1765,0
AIGBR674,AIGBR2032,0
AIGBR674,AIGBR1252,0
AIGBR674,AIGBR1059,0
AIGBR674,AIGBR2025,1
AIGBR674,AIGBR1179,71
AIGBR674,AIGBR2242,0
AIGBR674,AIGBR1924,0
AIGBR674,AIGBR2121,0
AIGBR674,AIGBR1449,0
AIGBR674,AIGBR1501,0
AIGBR674,AIGBR1938,0
AIGBR674,AIGBR1060,0
AIGBR674,AIGBR1005,0
AIGBR674,AIGBR1407,0
AIGBR674,AIGBR46,0
AIGBR674,AIGBR909,0
AIGBR674,AIGBR889,0
AIGBR674,AIGBR1383,0
AIGBR674,AIGBR455,0
AIGBR674,AIGBR689,0
AIGBR674,AIGBR829,0
AIGBR674,AIGBR1767,0
AIGBR674,AIGBR1851,0
AIGBR674,AIGBR1142,0
AIGBR674,AIGBR1208,0
AIGBR674,AIGBR1360,0
AIGBR674,AIGBR941,0
AIGBR674,AIGBR2231,0
AIGBR674,AIGBR1541,0
AIGBR674,AIGBR1445,0
AIGBR674,AIGBR1808,0
AIGBR674,AIGBR1231,0
AIGBR674,AIGBR590,224
AIGBR674,AIGBR506,0
AIGBR674,AIGBR1074,0
AIGBR674,AIGBR1719,0
AIGBR674,AIGBR421,0
AIGBR674,AIGBR1598,0
AIGBR674,AIGBR1743,0
AIGBR674,AIGBR1107,0
AIGBR674,AIGBR1777,0
AIGBR674,AIGBR859,0
AIGBR674,AIGBR2165,0
AIGBR674,AIGBR2213,0
AIGBR674,AIGBR1747,0
AIGBR674,AIGBR1980,0
AIGBR674,AIGBR40,0
AIGBR674,AIGBR1710,0
AIGBR674,AIGBR1197,0
AIGBR674,AIGBR1770,0
AIGBR674,AIGBR425,2
AIGBR674,AIGBR448,0
AIGBR674,AIGBR158,1
AIGBR674,AIGBR1659,0
AIGBR674,AIGBR2049,0
AIGBR674,AIGBR1887,0
AIGBR674,AIGBR2240,0
AIGBR674,AIGBR1161,0
AIGBR674,AIGBR1953,0
AIGBR674,AIGBR491,0
AIGBR674,AIGBR1053,0
AIGBR2243,AIGBR461,0
AIGBR2243,AIGBR608,0
AIGBR2243,AIGBR659,6
AIGBR2243,AIGBR1713,0
AIGBR2243,AIGBR171,0
AIGBR2243,AIGBR1195,0
AIGBR2243,AIGBR638,0
AIGBR2243,AIGBR321,0
AIGBR2243,AIGBR674,0
AIGBR2243,AIGBR2243,230
AIGBR2243,AIGBR2007,39
AIGBR2243,AIGBR2113,0
AIGBR2243,AIGBR320,13
AIGBR2243,AIGBR465,0
AIGBR2243,AIGBR1063,0
AIGBR2243,AIGBR1281,0
AIGBR2243,AIGBR371,0
AIGBR2243,AIGBR2095,0
AIGBR2243,AIGBR1194,0
AIGBR2243,AIGBR646,0
AIGBR2243,AIGBR1548,0
AIGBR2243,AIGBR1147,0
AIGBR2243,AIGBR2029,0
AIGBR2243,AIGBR218,0
AIGBR2243,AIGBR1043,0
AIGBR2243,AIGBR981,0
AIGBR2243,AIGBR908,0
AIGBR2243,AIGBR1042,0
AIGBR2243,AIGBR1969,0
AIGBR2243,AIGBR272,0
AIGBR2243,AIGBR1102,0
AIGBR2243,AIGBR390,0
AIGBR2243,AIGBR548,0
AIGBR2243,AIGBR133,0
AIGBR2243,AIGBR43,0
AIGBR2243,AIGBR1104,0
AIGBR2243,AIGBR1085,0
AIGBR2243,AIGBR939,0
AIGBR2243,AIGBR1398,0
AIGBR2243,AIGBR439,0
AIGBR2243,AIGBR184,0
AIGBR2243,AIGBR324,0
AIGBR2243,AIGBR1439,0
AIGBR2243,AIGBR1676,0
AIGBR2243,AIGBR492,0
AIGBR2243,AIGBR2116,0
AIGBR2243,AIGBR2004,0
AIGBR2243,AIGBR1655,0
AIGBR2243,AIGBR805,0
AIGBR2243,AIGBR2074,0
AIGBR2243,AIGBR1978,0
AIGBR2243,AIGBR593,0
AIGBR2243,AIGBR1895,0
AIGBR2243,AIGBR185,0
AIGBR2243,AIGBR1113,0
AIGBR2243,AIGBR1514,29
AIGBR2243,AIGBR708,0
AIGBR2243,AIGBR36,0
AIGBR2243,AIGBR1146,0
AIGBR2243,AIGBR1989,0
AIGBR2243,AIGBR2021,0
AIGBR2243,AIGBR799,0
AIGBR2243,AIGBR1765,14
AIGBR2243,AIGBR2032,0
AIGBR2243,AIGBR1252,0
AIGBR2243,AIGBR1059,0
AIGBR2243,AIGBR2025,0
AIGBR2243,AIGBR1179,0
AIGBR2243,AIGBR2242,0
AIGBR2243,AIGBR1924,15
AIGBR2243,AIGBR2121,0
AIGBR2243,AIGBR1449,0
AIGBR2243,AIGBR1501,0
AIGBR2243,AIGBR1938,0
AIGBR2243,AIGBR1060,0
AIGBR2243,AIGBR1005,0
AIGBR2243,AIGBR1407,0
AIGBR2243,AIGBR46,0
AIGBR2243,AIGBR909,0
AIGBR2243,AIGBR889,0
AIGBR2243,AIGBR1383,0
AIGBR2243,AIGBR455,0
AIGBR2243,AIGBR689,0
AIGBR2243,AIGBR829,0
AIGBR2243,AIGBR1767,13
AIGBR2243,AIGBR1851,0
AIGBR2243,AIGBR1142,0
AIGBR2243,AIGBR1208,0
AIGBR2243,AIGBR1360,0
AIGBR2243,AIGBR941,0
AIGBR2243,AIGBR2231,0
AIGBR2243,AIGBR1541,0
AIGBR2243,AIGBR1445,0
AIGBR2243,AIGBR1808,48
AIGBR2243,AIGBR1231,0
AIGBR2243,AIGBR590,0
AIGBR2243,AIGBR506,0
AIGBR2243,AIGBR1074,0
AIGBR2243,AIGBR1719,0
AIGBR2243,AIGBR421,0
AIGBR2243,AIGBR1598,0
AIGBR2243,AIGBR1743,0
AIGBR2243,AIGBR1107,0
AIGBR2243,AIGBR1777,0
AIGBR2243,AIGBR859,0
AIGBR2243,AIGBR2165,0
AIGBR2243,AIGBR2213,0
AIGBR2243,AIGBR1747,0
AIGBR2243,AIGBR1980,0
AIGBR2243,AIGBR40,0
AIGBR2243,AIGBR1710,0
AIGBR2243,AIGBR1197,0
AIGBR2243,AIGBR1770,0
AIGBR2243,AIGBR425,0
AIGBR2243,AIGBR448,0
AIGBR2243,AIGBR158,0
AIGBR2243,AIGBR1659,0
AIGBR2243,AIGBR2049,0
AIGBR2243,AIGBR1887,0
AIGBR2243,AIGBR2240,0
AIGBR2243,AIGBR1161,2
AIGBR2243,AIGBR1953,0
AIGBR2243,AIGBR491,0
AIGBR2243,AIGBR1053,0
AIGBR2007,AIGBR461,0
AIGBR2007,AIGBR608,0
AIGBR2007,AIGBR659,0
AIGBR2007,AIGBR1713,0
AIGBR2007,AIGBR171,0
AIGBR2007,AIGBR1195,0
AIGBR2007,AIGBR638,0
AIGBR2007,AIGBR321,0
AIGBR2007,AIGBR674,0
AIGBR2007,AIGBR2243,0
AIGBR2007,AIGBR2007,223
AIGBR2007,AIGBR2113,0
AIGBR2007,AIGBR320,0
AIGBR2007,AIGBR465,0
AIGBR2007,AIGBR1063,0
AIGBR2007,AIGBR1281,0
AIGBR2007,AIGBR371,0
AIGBR2007,AIGBR2095,0
AIGBR2007,AIGBR1194,0
AIGBR2007,AIGBR646,0
AIGBR2007,AIGBR1548,0
AIGBR2007,AIGBR1147,0
AIGBR2007,AIGBR2029,0
AIGBR2007,AIGBR218,0
AIGBR2007,AIGBR1043,0
AIGBR2007,AIGBR981,0
AIGBR2007,AIGBR908,0
AIGBR2007,AIGBR1042,0
AIGBR2007,AIGBR1969,0
AIGBR2007,AIGBR272,0
AIGBR2007,AIGBR1102,0
AIGBR2007,AIGBR390,0
AIGBR2007,AIGBR548,0
AIGBR2007,AIGBR133,0
AIGBR2007,AIGBR43,0
AIGBR2007,AIGBR1104,0
AIGBR2007,AIGBR1085,0
AIGBR2007,AIGBR939,0
AIGBR2007,AIGBR1398,0
AIGBR2007,AIGBR439,0
AIGBR2007,AIGBR184,0
AIGBR2007,AIGBR324,0
AIGBR2007,AIGBR1439,0
AIGBR2007,AIGBR1676,0
AIGBR2007,AIGBR492,0
AIGBR2007,AIGBR2116,0
AIGBR2007,AIGBR2004,0
AIGBR2007,AIGBR1655,0
AIGBR2007,AIGBR805,0
AIGBR2007,AIGBR2074,0
AIGBR2007,AIGBR1978,0
AIGBR2007,AIGBR593,0
AIGBR2007,AIGBR1895,0
AIGBR2007,AIGBR185,0
AIGBR2007,AIGBR1113,0
AIGBR2007,AIGBR1514,163
AIGBR2007,AIGBR708,0
AIGBR2007,AIGBR36,0
AIGBR2007,AIGBR1146,0
AIGBR2007,AIGBR1989,0
AIGBR2007,AIGBR2021,0
AIGBR2007,AIGBR799,0
AIGBR2007,AIGBR1765,27
AIGBR2007,AIGBR2032,0
AIGBR2007,AIGBR1252,0
AIGBR2007,AIGBR1059,0
AIGBR2007,AIGBR2025,0
AIGBR2007,AIGBR1179,0
AIGBR2007,AIGBR2242,0
AIGBR2007,AIGBR1924,1
AIGBR2007,AIGBR2121,0
AIGBR2007,AIGBR1449,0
AIGBR2007,AIGBR1501,0
AIGBR2007,AIGBR1938,0
AIGBR2007,AIGBR1060,0
AIGBR2007,AIGBR1005,0
AIGBR2007,AIGBR1407,0
AIGBR2007,AIGBR46,0
AIGBR2007,AIGBR909,0
AIGBR2007,AIGBR889,0
AIGBR2007,AIGBR1383,0
AIGBR2007,AIGBR455,0
AIGBR2007,AIGBR689,0
AIGBR2007,AIGBR829,0
AIGBR2007,AIGBR1767,14
AIGBR2007,AIGBR1851,0
AIGBR2007,AIGBR1142,0
AIGBR2007,AIGBR1208,0
AIGBR2007,AIGBR1360,0
AIGBR2007,AIGBR941,0
AIGBR2007,AIGBR2231,0
AIGBR2007,AIGBR1541,0
AIGBR2007,AIGBR1445,0
AIGBR2007,AIGBR1808,14
AIGBR2007,AIGBR1231,0
AIGBR2007,AIGBR590,0
AIGBR2007,AIGBR506,0
AIGBR2007,AIGBR1074,0
AIGBR2007,AIGBR1719,0
AIGBR2007,AIGBR421,0
AIGBR2007,AIGBR1598,0
AIGBR2007,AIGBR1743,0
AIGBR2007,AIGBR1107,0
AIGBR2007,AIGBR1777,0
AIGBR2007,AIGBR859,0
AIGBR2007,AIGBR2165,0
AIGBR2007,AIGBR2213,0
AIGBR2007,AIGBR1747,0
AIGBR2007,AIGBR1980,0
AIGBR2007,AIGBR40,0
AIGBR2007,AIGBR1710,0
AIGBR2007,AIGBR1197,0
AIGBR2007,AIGBR1770,0
AIGBR2007,AIGBR425,0
AIGBR2007,AIGBR448,0
AIGBR2007,AIGBR158,0
AIGBR2007,AIGBR1659,0
AIGBR2007,AIGBR2049,0
AIGBR2007,AIGBR1887,0
AIGBR2007,AIGBR2240,0
AIGBR2007,AIGBR1161,0
AIGBR2007,AIGBR1953,0
AIGBR2007,AIGBR491,0
AIGBR2007,AIGBR1053,0
AIGBR2113,AIGBR461,0
AIGBR2113,AIGBR608,0
AIGBR2113,AIGBR659,0
AIGBR2113,AIGBR1713,0
AIGBR2113,AIGBR171,0
AIGBR2113,AIGBR1195,0
AIGBR2113,AIGBR638,0
AIGBR2113,AIGBR321,0
AIGBR2113,AIGBR674,0
AIGBR2113,AIGBR2243,0
AIGBR2113,AIGBR2007,0
AIGBR2113,AIGBR2113,194
AIGBR2113,AIGBR320,0
AIGBR2113,AIGBR465,0
AIGBR2113,AIGBR1063,0
AIGBR2113,AIGBR1281,0
AIGBR2113,AIGBR371,0
AIGBR2113,AIGBR2095,0
AIGBR2113,AIGBR1194,0
AIGBR2113,AIGBR646,0
AIGBR2113,AIGBR1548,0
AIGBR2113,AIGBR1147,0
AIGBR2113,AIGBR2029,0
AIGBR2113,AIGBR218,0
AIGBR2113,AIGBR1043,0
AIGBR2113,AIGBR981,0
AIGBR2113,AIGBR908,1
AIGBR2113,AIGBR1042,0
AIGBR2113,AIGBR1969,0
AIGBR2113,AIGBR272,0
AIGBR2113,AIGBR1102,0
AIGBR2113,AIGBR390,0
AIGBR2113,AIGBR548,0
AIGBR2113,AIGBR133,0
AIGBR2113,AIGBR43,0
AIGBR2113,AIGBR1104,0
AIGBR2113,AIGBR1085,0
AIGBR2113,AIGBR939,0
AIGBR2113,AIGBR1398,0
AIGBR2113,AIGBR439,0
AIGBR2113,AIGBR184,0
AIGBR2113,AIGBR324,0
AIGBR2113,AIGBR1439,0
AIGBR2113,AIGBR1676,0
AIGBR2113,AIGBR492,0
AIGBR2113,AIGBR2116,0
AIGBR2113,AIGBR2004,0
AIGBR2113,AIGBR1655,0
AIGBR2113,AIGBR805,0
AIGBR2113,AIGBR2074,0
AIGBR2113,AIGBR1978,0
AIGBR2113,AIGBR593,0
AIGBR2113,AIGBR1895,0
AIGBR2113,AIGBR185,0
AIGBR2113,AIGBR1113,0
AIGBR2113,AIGBR1514,0
AIGBR2113,AIGBR708,0
AIGBR2113,AIGBR36,0
AIGBR2113,AIGBR1146,0
AIGBR2113,AIGBR1989,0
AIGBR2113,AIGBR2021,0
AIGBR2113,AIGBR799,0
AIGBR2113,AIGBR1765,0
AIGBR2113,AIGBR2032,0
AIGBR2113,AIGBR1252,0
AIGBR2113,AIGBR1059,0
AIGBR2113,AIGBR2025,0
AIGBR2113,AIGBR1179,0
AIGBR2113,AIGBR2242,0
AIGBR2113,AIGBR1924,0
AIGBR2113,AIGBR2121,0
AIGBR2113,AIGBR1449,0
AIGBR2113,AIGBR1501,0
AIGBR2113,AIGBR1938,0
AIGBR2113,AIGBR1060,0
AIGBR2113,AIGBR1005,0
AIGBR2113,AIGBR1407,0
AIGBR2113,AIGBR46,0
AIGBR2113,AIGBR909,0
AIGBR2113,AIGBR889,0
AIGBR2113,AIGBR1383,0
AIGBR2113,AIGBR455,0
AIGBR2113,AIGBR689,0
AIGBR2113,AIGBR829,0
AIGBR2113,AIGBR1767,0
AIGBR2113,AIGBR1851,0
AIGBR2113,AIGBR1142,0
AIGBR2113,AIGBR1208,0
AIGBR2113,AIGBR1360,0
AIGBR2113,AIGBR941,0
AIGBR2113,AIGBR2231,0
AIGBR2113,AIGBR1541,0
AIGBR2113,AIGBR1445,0
AIGBR2113,AIGBR1808,0
AIGBR2113,AIGBR1231,0
AIGBR2113,AIGBR590,0
AIGBR2113,AIGBR506,0
AIGBR2113,AIGBR1074,0
AIGBR2113,AIGBR1719,0
AIGBR2113,AIGBR421,0
AIGBR2113,AIGBR1598,0
AIGBR2113,AIGBR1743,0
AIGBR2113,AIGBR1107,0
AIGBR2113,AIGBR1777,8
AIGBR2113,AIGBR859,0
AIGBR2113,AIGBR2165,0
AIGBR2113,AIGBR2213,0
AIGBR2113,AIGBR1747,0
AIGBR2113,AIGBR1980,0
AIGBR2113,AIGBR40,0
AIGBR2113,AIGBR1710,0
AIGBR2113,AIGBR1197,0
AIGBR2113,AIGBR1770,0
AIGBR2113,AIGBR425,0
AIGBR2113,AIGBR448,0
AIGBR2113,AIGBR158,0
AIGBR2113,AIGBR1659,0
AIGBR2113,AIGBR2049,0
AIGBR2113,AIGBR1887,0
AIGBR2113,AIGBR2240,0
AIGBR2113,AIGBR1161,0
AIGBR2113,AIGBR1953,0
AIGBR2113,AIGBR491,0
AIGBR2113,AIGBR1053,0
AIGBR320,AIGBR461,0
AIGBR320,AIGBR608,0
AIGBR320,AIGBR659,0
AIGBR320,AIGBR1713,0
AIGBR320,AIGBR171,0
AIGBR320,AIGBR1195,0
AIGBR320,AIGBR638,0
AIGBR320,AIGBR321,0
AIGBR320,AIGBR674,0
AIGBR320,AIGBR2243,3
AIGBR320,AIGBR2007,3
AIGBR320,AIGBR2113,0
AIGBR320,AIGBR320,205
AIGBR320,AIGBR465,0
AIGBR320,AIGBR1063,0
AIGBR320,AIGBR1281,0
AIGBR320,AIGBR371,0
AIGBR320,AIGBR2095,0
AIGBR320,AIGBR1194,0
AIGBR320,AIGBR646,0
AIGBR320,AIGBR1548,0
AIGBR320,AIGBR1147,0
AIGBR320,AIGBR2029,0
AIGBR320,AIGBR218,0
AIGBR320,AIGBR1043,0
AIGBR320,AIGBR981,0
AIGBR320,AIGBR908,0
AIGBR320,AIGBR1042,0
AIGBR320,AIGBR1969,0
AIGBR320,AIGBR272,0
AIGBR320,AIGBR1102,0
AIGBR320,AIGBR390,0
AIGBR320,AIGBR548,0
AIGBR320,AIGBR133,0
AIGBR320,AIGBR43,0
AIGBR320,AIGBR1104,0
AIGBR320,AIGBR1085,0
AIGBR320,AIGBR939,0
AIGBR320,AIGBR1398,0
AIGBR320,AIGBR439,0
AIGBR320,AIGBR184,0
AIGBR320,AIGBR324,0
AIGBR320,AIGBR1439,0
AIGBR320,AIGBR1676,0
AIGBR320,AIGBR492,0
AIGBR320,AIGBR2116,0
AIGBR320,AIGBR2004,0
AIGBR320,AIGBR1655,0
AIGBR320,AIGBR805,0
AIGBR320,AIGBR2074,0
AIGBR320,AIGBR1978,0
AIGBR320,AIGBR593,0
AIGBR320,AIGBR1895,0
AIGBR320,AIGBR185,0
AIGBR320,AIGBR1113,0
AIGBR320,AIGBR1514,5
AIGBR320,AIGBR708,0
AIGBR320,AIGBR36,0
AIGBR320,AIGBR1146,0
AIGBR320,AIGBR1989,0
AIGBR320,AIGBR2021,0
AIGBR320,AIGBR799,0
AIGBR320,AIGBR1765,3
AIGBR320,AIGBR2032,0
AIGBR320,AIGBR1252,0
AIGBR320,AIGBR1059,0
AIGBR320,AIGBR2025,0
AIGBR320,AIGBR1179,0
AIGBR320,AIGBR2242,0
AIGBR320,AIGBR1924,166
AIGBR320,AIGBR2121,0
AIGBR320,AIGBR1449,0
AIGBR320,AIGBR1501,0
AIGBR320,AIGBR1938,0
AIGBR320,AIGBR1060,0
AIGBR320,AIGBR1005,0
AIGBR320,AIGBR1407,0
AIGBR320,AIGBR46,0
AIGBR320,AIGBR909,0
AIGBR320,AIGBR889,0
AIGBR320,AIGBR1383,0
AIGBR320,AIGBR455,0
AIGBR320,AIGBR689,0
AIGBR320,AIGBR829,0
AIGBR320,AIGBR1767,0
AIGBR320,AIGBR1851,0
AIGBR320,AIGBR1142,0
AIGBR320,AIGBR1208,0
AIGBR320,AIGBR1360,0
AIGBR320,AIGBR941,0
AIGBR320,AIGBR2231,0
AIGBR320,AIGBR1541,0
AIGBR320,AIGBR1445,0
AIGBR320,AIGBR1808,4
AIGBR320,AIGBR1231,0
AIGBR320,AIGBR590,0
AIGBR320,AIGBR506,0
AIGBR320,AIGBR1074,0
AIGBR320,AIGBR1719,0
AIGBR320,AIGBR421,0
AIGBR320,AIGBR1598,0
AIGBR320,AIGBR1743,4
AIGBR320,AIGBR1107,0
AIGBR320,AIGBR1777,0
AIGBR320,AIGBR859,0
AIGBR320,AIGBR2165,0
AIGBR320,AIGBR2213,0
AIGBR320,AIGBR1747,0
AIGBR320,AIGBR1980,0
AIGBR320,AIGBR40,0
AIGBR320,AIGBR1710,0
AIGBR320,AIGBR1197,0
AIGBR320,AIGBR1770,0
AIGBR320,AIGBR425,0
AIGBR320,AIGBR448,0
AIGBR320,AIGBR158,0
AIGBR320,AIGBR1659,0
AIGBR320,AIGBR2049,4
AIGBR320,AIGBR1887,2
AIGBR320,AIGBR2240,0
AIGBR320,AIGBR1161,37
AIGBR320,AIGBR1953,0
AIGBR320,AIGBR491,0
AIGBR320,AIGBR1053,0
AIGBR465,AIGBR461,0
AIGBR465,AIGBR608,0
AIGBR465,AIGBR659,0
AIGBR465,AIGBR1713,0
AIGBR465,AIGBR171,0
AIGBR465,AIGBR1195,0
AIGBR465,AIGBR638,0
AIGBR465,AIGBR321,0
AIGBR465,AIGBR674,25
AIGBR465,AIGBR2243,0
AIGBR465,AIGBR2007,0
AIGBR465,AIGBR2113,0
AIGBR465,AIGBR320,0
AIGBR465,AIGBR465,223
AIGBR465,AIGBR1063,0
AIGBR465,AIGBR1281,0
AIGBR465,AIGBR371,216
AIGBR465,AIGBR2095,0
AIGBR465,AIGBR1194,0
AIGBR465,AIGBR646,0
AIGBR465,AIGBR1548,0
AIGBR465,AIGBR1147,0
AIGBR465,AIGBR2029,0
AIGBR465,AIGBR218,0
AIGBR465,AIGBR1043,0
AIGBR465,AIGBR981,0
AIGBR465,AIGBR908,0
AIGBR465,AIGBR1042,0
AIGBR465,AIGBR1969,0
AIGBR465,AIGBR272,0
AIGBR465,AIGBR1102,0
AIGBR465,AIGBR390,0
